Digit,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,Euler
3,0.23032407406976238,0.02484273191279579,0.0009831431641729972,0.0003212848390962408,1.782376863377972e-07,4.749492088779463e-05,2.892354847632178e-08,2.0
3,0.25777777776122096,0.03794567902226508,0.0008959660255779354,0.0002166687016245487,8.031420199662879e-08,2.5277946635931794e-05,-5.160447318246506e-08,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.22222222259733826,0.012345679092830346,0.005486969377588458,0.00021947232752859007,-2.408440488518097e-07,-2.438581416449137e-05,2.7209407530997817e-11,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.885232913813638,0.7306968477498385,0.029511587804336752,0.015889490780435486,0.00033898982245069787,0.01069088764862497,-5.897408869512223e-05,3.0
3,0.3643308946876111,0.10087269226482401,0.00352476704525644,0.0017301401202955101,4.263369026576914e-06,0.0005393447639067453,-2.799386653916257e-07,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.16666666664605145,3.3087224502121107e-22,8.663946149598188e-16,8.959615440633714e-16,7.878322150299568e-31,-1.629494954115064e-26,4.957671975270556e-32,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.760870295143281,6.798731623009985,2.8579579599546836,0.34972185967875347,-0.30845415604748094,-0.8752224940872046,0.16461798986320447,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.22222222236450762,0.012345679041090202,0.005486957942221371,0.00021947809325260844,-2.408532902323682e-07,-2.4386454834011153e-05,1.3354437334547467e-12,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.7263376908166644,0.3179927667778964,0.3092019240144229,0.16004081610199297,0.03555930303198632,0.08239948247966773,-0.0017310528488090615,2.0
3,2.7399442172319652,5.073272474157971,5.70383872464023,1.1310612208163187,-1.3653006425006797,-1.2605746859418487,-2.5276896711929684,3.0
3,3.026005385974653,8.956485349316436,5.0987704942082,4.602796115104492,22.29632461000247,13.413261351667174,-0.2709287292939031,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.22222222235359368,0.01234567902168765,0.005486958308705647,0.00021947858392224834,-2.4085410595745307e-07,-2.4386509333542746e-05,1.876363154446561e-12,1.0
3,2.676567911958204,5.424717070747456,5.470592076671579,0.9057040881007592,-0.8819552542653826,-1.1010580717609482,-1.812877731733054,5.0
3,0.8735960734493707,0.6376731654545631,0.3725366489314951,0.29738943518033284,0.09896805375955306,0.2330582382493201,-0.0018731816190531506,4.0
3,0.24999999997089617,0.03472222223030662,1.5772229933907903e-15,2.146278362081069e-15,3.947263347004073e-30,-3.99220057088945e-16,-1.13517722079655e-31,2.0
3,3.054817077495413,9.023469318833229,1.572600835311489,0.6142119846796852,0.5550476625423433,1.2204599280306403,-0.2373139075989471,2.0
3,1.379629629638253,1.8221021947948852,0.8106488111005241,0.7813849574581107,0.6218901419779049,1.0516520248109245,-0.0006959655457320912,1.0
3,1.5991379380044086,1.5347208571687998,2.744041602969273,2.2471335465447675,5.154454596187179,2.725921529168628,2.1374374841641792,2.0
3,0.3045267490023333,0.0630154617260292,0.002308468052335262,0.00021544209254516732,-1.5193497972933234e-07,-5.408217137568119e-05,-2.587495698385485e-13,2.0
3,0.20576131693087518,0.012616640413652997,0.001575872717574432,0.0002776632341219076,1.7044336431406246e-07,2.8179038372358434e-05,-6.84376676753041e-08,1.0
3,0.22222222248092294,0.012345679041090202,0.005486996367924737,0.0002194775920122248,-2.408533081986053e-07,-2.4386399126677262e-05,1.2182535814234486e-11,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.22222222236450762,0.01234567901522013,0.005486992452916569,0.00021948109074878042,-2.4085898177393026e-07,-2.438678786105982e-05,-5.603811807225315e-12,1.0
3,0.44482844444513325,0.14178472092446012,0.007520626814111482,0.0035333828918721394,1.642891543773706e-05,0.0008591638484292446,-7.864627054434538e-06,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.299398948153681,1.3755803811332683,0.8695802710442683,0.27709589857285866,0.11285832527955107,0.14311540595538425,0.07592233874946047,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6670096022002169,0.40533721052612837,0.0029276922244015876,0.0005102259818492951,1.484365251347161e-07,-8.305909325641514e-05,6.056767938994203e-07,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.49806692962311516,0.16684383019892834,0.010192290401306748,0.0038841750234158974,2.4385542282777803e-05,0.0009355209846024417,-1.61611779004683e-06,4.0
3,0.24999999994179234,0.03472222224485853,4.639275685077056e-14,4.265407539433448e-14,1.884759022908485e-27,-4.8513611622929715e-15,2.1892034816456396e-28,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8.650205761375318,74.1049806093336,295.8138454613883,295.47640979316816,87356.14646400306,2543.572309352916,-5.843072305980968,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.8247489472661091,0.6109120989003131,0.01696716069878204,0.0019403630456336527,-1.1095155882453546e-05,-0.0015164744580562343,-9.224067903070893e-07,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.24999999997089617,0.03472222221090407,3.3551180446232546e-15,3.430915634941253e-15,1.0833999471035983e-29,5.310296419785502e-16,4.257232313741313e-30,2.0
3,3.7515355745454557,13.29907520948667,3.2016166591973647,0.3864442248480398,-0.3979953223598063,-1.3653960237980443,0.1623853924815074,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.24999999997089617,0.03472222221090407,2.4006406620756407e-15,3.5376553388224508e-15,9.274374320572953e-30,4.2991960140552064e-16,4.502377840108755e-30,1.0
3,1.2391111111268402,1.4562615308911686,1.410942555925746,1.387252835873191,1.9408322476954671,1.671130110720804,-0.0013082173050521506,1.0
3,3.3425925926033715,10.89000342936075,14.853934780931118,14.800284453669567,219.44508072462315,48.84079117391261,0.006392419114561676,2.0
3,2.937390842106653,7.62196888383472,7.686270158005313,4.495560699262557,26.019843923658172,9.318425753575784,4.616085295930802,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,6.977599377203527,19.421951180623555,82.92300238075006,8.750227112789013,-68.40667086235197,-34.73771676379643,-225.55883136151945,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.725808336677571,8.12192466098232,9.66039703807991,2.1389449304138752,9.36992662286718,0.2712890434731099,2.59609842575942,3.0
3,0.24999999997089617,0.03472222223030662,1.4080230799790603e-15,1.7349489984990136e-15,2.3267594442772202e-30,-3.2259039806350633e-16,-1.3925806949123039e-30,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.7724141488876697,7.546338246163405,0.23745765875788027,0.12117746992053995,0.02002423938588767,0.24334518837157595,0.004642657182766663,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.417533343655762,0.10638892639242246,0.01858975749504593,0.002700432336615953,1.2352319067007859e-05,-0.00026858944907485967,-1.4611577892095838e-05,2.0
3,0.22222222230629995,0.01234567901522013,0.005486982337703202,0.00021947970467046794,-2.4085647820479233e-07,-2.4386633855069682e-05,9.3345714163978e-13,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.24999999998544808,0.034722222220605344,7.963207935346098e-16,4.557836908269903e-16,2.730800161040734e-31,1.0003110579239094e-17,2.8741932918047036e-32,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.22222222223354038,0.01234567901522013,0.005486965733417339,0.00021947814412985524,-2.40853544980729e-07,-2.4386460461573096e-05,1.2593615765947668e-12,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.45209418402858614,0.15341240453854435,0.03243737719300897,0.012079667474312163,0.00022448618706584448,0.003136151878816566,8.235012854142549e-05,3.0
3,0.8846666666632521,0.6259328889378241,0.19543089120469498,0.02390977899358347,-0.0010388699734740936,-0.015478271965237496,0.001261757569175548,2.0
3,0.39323928040063927,0.11817901917032247,0.01652751126568878,0.010200946847207027,0.00013236840894838888,0.0034907249004955954,-4.755661438212447e-06,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.7644032921881363,0.4701529661744478,0.09092816084411356,0.040462650928577,0.002363865715057552,0.022415201228092586,0.0006601606668953236,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.27911111110821374,0.04143486420224921,0.003292989553504796,0.0005080407654235446,6.234611985026462e-07,7.59370988009396e-05,-2.0760422548901711e-07,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.8188657407412796,3.220716855818661,0.14621461514473794,0.016588384387054435,-0.0007518595752032504,-0.028425783318731034,-0.0003195826655252509,3.0
3,2.279513888888889,5.06496250482253,0.47621719925491884,0.16115322034545393,0.03900018771498308,0.18811423744738887,-0.02172678110349143,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2.238469124560867,4.88186070784046,9.94895713904308,9.663145272969004,94.74710846300087,21.22175758752046,-0.15459050674786567,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.243570399158033,9.015128134030963,66.15852109969498,13.631652003498768,-203.07081431830173,-38.5247061612218,355.45146771581625,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,5.623111111116597,31.221381530933083,25.112563642000183,24.634782263070655,612.7291653845296,137.56450642705818,-0.33375810707964604,1.0
3,3.1857664493127253,5.385464399908168,24.99302488558447,8.81471201813001,108.15273162825116,6.264852702552384,73.62472240819613,2.0
3,0.24999999998544808,0.03472222221818003,2.353550924164222e-16,2.2646294053614655e-16,4.998740145447921e-32,3.998417262629213e-17,-1.5321037551270366e-32,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1.0277001586326222,0.9114887552231813,0.3918553739425289,0.1221310363387309,0.021252319611553525,0.047165591527447856,0.01619209470707994,3.0
3,0.500206030683211,0.20511758933538402,0.01752714422579083,0.004595000227690954,3.521836555779637e-05,0.0012581065613681338,-2.1450688093378286e-05,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.6625514403697,13.02242205645876,0.48195029021545754,0.05585686457224756,-0.007297649752699769,-0.17803411375559755,-0.0055439286340008805,1.0
3,4.059349279844254,14.6371327872255,35.74855252669868,29.504166667572335,957.0254428129814,104.12019002962616,-47.3442733334777,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.24999999998544808,0.03472222221818003,6.954331079370938e-16,6.710758285058491e-16,4.49996136364502e-31,1.2503469791558664e-16,8.759680353931458e-32,1.0
3,0.5434074074071314,0.23640502606336194,0.10339215087485293,0.08081965081947726,0.0073855099386706665,0.035736918075406646,-0.0001867211497104753,1.0
3,1.0332297014562253,1.017589867325626,0.008748262179062865,0.001911047500854661,4.408375768695745e-06,0.00010412590708051763,6.451614677089574e-06,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.22222222227719612,0.01234567901522013,0.005486968553251535,0.00021947900474032225,-2.408550235145436e-07,-2.438655608506245e-05,6.31764973704891e-13,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.8563504884093665,0.4646463733572107,1.3218447298442222,2.5377095158199645,4.559490173652946,1.1699332728092993,-0.9020291181897533,2.0
3,1.5003822222217917,2.1298873098265494,2.1402758117069585,1.8564014355970648,3.6996380255293064,2.6505058754089403,-0.07254648512303453,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.24999999998544808,0.03472222221818003,1.0750415111609492e-16,1.839234636173779e-16,2.5379453254203e-32,3.3466907018779817e-17,-4.974488931038475e-33,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5962759712959639,0.3073393178142587,0.03371938092396089,0.009407615060394298,0.00013417664138620794,0.0020063812145681933,0.0001003570042251307,2.0
3,0.2577777777961456,0.037945679008291114,0.000895964647955514,0.00021666946515636005,8.031421569285929e-08,2.527786900347394e-05,-5.160524959456429e-08,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,3.3677113702627106,10.993987630508958,1.6825705682814172,0.23937430474747962,-0.035495553172524084,-0.4363207407363045,-0.14771078274906535,2.0
3,0.3055555555555556,0.06558641975308642,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2996154351896174,1.6058746422010277,0.16319066436956478,0.05596561541481962,0.0046755968656980755,0.03968930821301206,-0.002597099823604854,2.0
3,0.24999999999454303,0.034722222222121166,6.008771077712283e-17,6.662526326526423e-17,4.2141628948382425e-33,-1.7598274457727462e-19,1.0698928549548312e-34,2.0
3,1.1934156378976895,1.2177174887957116,0.47474474691083046,0.4180579950882697,0.1861896796614982,0.44537506257299053,-0.004543680301857738,2.0
3,1.8385979654145705,1.8306583062248434,2.536858503315498,0.4871507554579393,-0.26202702358122265,-0.6416853833080164,0.47394567019845874,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.22222222223717836,0.01234567901522013,0.0054869683522182555,0.00021947880658261868,-2.4085469291746767e-07,-2.4386534067574043e-05,-2.6638752722036988e-14,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.7499999999995453,0.5138888888873478,1.7214662522994197e-19,5.983204165749187e-20,5.1269078404415726e-39,3.180140670569526e-20,-3.253781641110344e-39,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.6654609053508223,5.691180185759787,7.435808033972668,1.4821242552911473,1.4832823599751457,-0.5644325418183477,4.691392249310042,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3869062001876016,0.07915134953368519,0.03078729674047208,0.0038636039131613124,1.883191479152981e-05,-0.00015868820914522927,3.769583810300467e-05,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40859911111353436,0.1285149521202526,0.008451580632920922,0.001544395716867209,2.844807696405807e-06,7.384274376047597e-05,4.79995294122512e-06,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1.2412153367165655,1.4006807448381324,4.466787147682812,4.183072116402819,18.08144688018269,4.906810944862048,0.10610164020300861,1.0
3,0.23498728354353454,0.02342978709223467,0.0013964370881213721,0.00018779651090545187,9.358138129844588e-08,2.1341155487310413e-05,2.216515442809694e-08,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.720419422298941,2.6955219291121053,0.7020018313361847,0.6866975552436998,0.47628788117522397,0.9889919637183419,0.02164109678394535,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.22222222222262644,0.012345679011986372,0.0054869685219922065,0.00021947874237441775,-2.408545909511261e-07,-2.4386526930135955e-05,1.859525815998046e-14,1.0
3,3.0958377585855534,8.326218313961306,15.015835653487859,9.223808618156266,107.66319617407804,22.736573339339635,13.867240114010794,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.1099537037047815,1.144548664694051,0.03884968474646577,0.004894899875116789,-4.5405341596282365e-05,-0.004411625698181208,4.994721681124199e-05,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.2222222223517747,0.012345679011986372,0.005486974470497156,0.00021947987156993847,-2.4085658026111213e-07,-2.438665239596806e-05,-2.0242412282699724e-12,1.0
4,0.17619047618033934,0.0032653061231440773,3.77352795553619e-17,5.38921069237921e-17,2.1926044737604743e-33,-2.2516616228138713e-18,1.0482787818520806e-33,0.0
4,0.1666666662786156,5.421010862427522e-20,1.444294242037604e-12,3.007434375861852e-12,6.035094688551257e-24,-5.308866306526704e-22,1.692396576460938e-24,0.0
4,0.31547619045084835,0.07174744897959183,2.781033082500632e-18,3.957830649045729e-16,5.565966127531266e-33,-5.166442359829157e-18,1.1892691248154993e-32,0.0
4,0.1666666662786156,5.421010862427522e-20,1.4371258225337816e-12,3.003677290073538e-12,6.006523095174725e-24,-5.310563430323761e-22,1.693204110085035e-24,0.0
4,0.2715710286414119,0.009386120106900781,0.009453300892032144,0.0003041749860260209,4.803079080320632e-07,9.053847068996029e-06,-1.8801229088249662e-07,5.0
4,0.18448331720214717,0.0040724821961553165,0.0014951086189283669,1.7399943779654465e-05,-2.806455369010814e-09,-1.1103948584907707e-06,5.6284602437551085e-14,1.0
4,0.184483317164134,0.004072482186451922,0.0014951162251050287,1.7399785985343468e-05,-2.806424331425708e-09,-1.1103847873594888e-06,6.069967410625896e-14,1.0
4,0.25285672433455303,0.0003389134282125904,0.012316518156192929,0.001083257804917512,9.37054868572668e-07,1.4186421387481945e-05,-3.8442193739143495e-06,5.0
4,0.20576131747414667,0.012616640421318203,0.0015758774031944605,0.0002776442754294215,1.7043016711437226e-07,2.8177712726206963e-05,-6.84207829406029e-08,1.0
4,0.2520888405435038,0.01801342131798279,0.008906984112553485,0.0007924122759425751,9.840894229671481e-08,-1.899491377382504e-05,-2.1028926778659957e-06,1.0
4,0.24225535985074875,8.785205195088875e-05,0.007885210326165605,0.00025354278844779744,1.9125282478863362e-07,-1.811523516271317e-06,-3.032182011724167e-07,6.0
4,0.17818315061114798,0.002797504891762519,0.0005581361903206957,8.371086636722141e-06,3.2716248822015027e-10,2.2459384339355847e-07,4.694358289389337e-10,1.0
4,0.16666666651144624,0.0,6.536148033399469e-14,5.006701704699662e-13,-8.919135383723499e-26,0.0,1.57475076170815e-26,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.16666666651144624,0.0,2.0913742200708019e-13,3.126602980425136e-13,-2.3637980606265458e-26,0.0,7.637696056164579e-26,0.0
4,0.24664418953352546,0.0022119556493875067,0.007451446076322262,0.000470874461275163,6.978071801768601e-07,1.78179962898648e-05,-5.394653077934668e-07,5.0
4,0.16666666651144624,0.0,7.705004711512642e-14,4.972319485405802e-13,6.766948965006113e-26,0.0,6.99501329732797e-26,0.0
4,0.22085239302075482,0.0010306005007932727,0.004578014050952813,7.235245946675437e-05,-3.132682695064791e-08,-1.2670060469720504e-06,2.7433222527094355e-08,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1666666665842058,5.293955920339377e-21,2.265478018554562e-13,2.295736741700752e-13,5.233210014547433e-26,-1.6609096831249974e-23,1.5681335241268312e-27,0.0
4,0.22222222224081634,0.012345679002285096,0.0054869403780885215,0.0002194774245597703,-2.408518039584471e-07,-2.4386380493985684e-05,-5.357791647584081e-12,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.17568543857127322,0.0006014500591807167,0.00026829728397280786,3.772489758401003e-05,3.794902254614643e-09,9.250920366108098e-07,-5.7385106463023034e-11,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.23383834231504025,0.01304486281560372,0.00780156710592268,0.0016036778382666045,5.201334283681278e-06,0.00011086238334656925,-2.263229759602458e-06,3.0
4,0.6220134503643844,0.11609193301506798,0.3500355292572108,0.17111644468160733,0.04138895323127012,0.01987682184671489,-0.006386239847881638,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.16666666658905643,6.0233425305426845e-21,2.2737367544323206e-13,2.2737367544323206e-13,5.169878828456423e-26,-1.764651552720643e-23,1.2037062152420224e-35,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.23015873015873012,0.025195263290501382,0.0,0.0,0.0,0.0,0.0,0.0
4,0.186143663177063,0.001037176743099367,0.00169773839918926,1.3188458186365254e-05,4.046730734697856e-10,1.6703698772320985e-07,-1.931514938966882e-09,2.0
4,0.43627605272266545,0.15545527890791622,0.005146213692483476,0.0029576325117781186,1.1468043247801119e-05,0.001135399977152643,-1.2757866863597196e-06,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.22222222213167697,0.012345678989350059,0.0054870575425722675,0.0002194932352315086,-2.4088040036877204e-07,-2.4388137164148188e-05,2.7145589775012927e-11,1.0
4,0.2222222220734693,0.012345678976415024,0.005486979638835869,0.0002194793789260611,-2.408558818320619e-07,-2.4386597574233674e-05,2.120563965995378e-11,2.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.16666666658898066,6.011586800517413e-21,2.2731168201018315e-13,2.2739439608763323e-13,5.169880606113907e-26,-1.7630891521163806e-23,3.1623360106629324e-30,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.2777777777777778,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.30708433600261115,0.019513220786286537,0.027474564657596852,0.004422122028931515,3.7675258367174356e-05,0.0004407447071797679,-3.092647128951296e-05,5.0
4,0.17195767195767195,0.0017916631673245429,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1911240687051074,0.005698205704296473,0.001583745175513796,2.30847574436519e-05,-4.402310601206093e-09,-1.632507497464638e-06,3.2078744628951024e-10,1.0
4,0.20576131707316056,0.012616640374049425,0.0015758631607645486,0.00027766475888162687,1.7043999031848126e-07,2.8178692498483944e-05,6.844863522765205e-08,1.0
4,0.24589670975311234,0.016475764487268344,0.007867410975094026,0.000855331465236991,7.162508177280176e-07,1.827398811970887e-05,-2.1000108066971774e-06,3.0
4,0.2598062222182751,0.03658531802543147,0.00016944893011904875,7.52051610654453e-07,8.489671464056647e-12,1.4384708416422565e-07,7.213369901215328e-17,2.0
4,0.17568543857092206,0.0006014500589992553,0.00026829732347556233,3.7724901059617694e-05,3.794903067058489e-09,9.250921230254573e-07,5.738454763787023e-11,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.23015873015873012,0.025195263290501382,0.0,0.0,0.0,0.0,0.0,0.0
4,0.5952380952064176,0.3265306122666197,1.7819281561508132e-15,2.1120413786622947e-15,3.278659892003645e-30,-1.0855976820567435e-15,2.4573016141897174e-30,0.0
4,0.20040934483051803,0.007432368548019908,0.002904610224599769,7.18955469093302e-05,-3.2854655559280865e-08,-6.198200349030738e-06,-8.130262754362518e-15,2.0
4,0.31547619046035164,0.07174744897450079,1.8819290793880112e-16,3.08819808260339e-16,6.547798773365463e-32,6.66556980831958e-17,3.543019910284878e-32,0.0
4,0.1666666665842058,5.293955920339377e-21,8.325293212124732e-14,6.508914701241426e-14,4.732877330127359e-27,-3.9753159771809586e-24,7.465978980882882e-28,0.0
4,0.22987007382634456,0.0012343634163809643,0.005981711525843243,0.00024010289427181606,2.2923481678442768e-07,7.972838030137893e-06,-1.7392233933736076e-07,10.0
4,0.19122942388639785,0.00023419704989215227,0.0037214074378490525,4.4278806102120484e-05,1.7974112857521282e-08,6.776206189712282e-07,-1.6323447750346966e-14,2.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
